"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"SELENOO",0.0603107175337922,0.447368421052632,-5.23319917629303,0,0.105,1
"LMO3",0.0603107175337922,0.447368421052632,-7.74075717332858,0,0.105,1
"QTRT2",0.0603107175337922,0.447368421052632,-6.43389652653016,0,0.105,1
"NXPE3",0.0603107175337922,0.447368421052632,-8.85185860625688,0,0.105,1
"ZBTB48",0.0603107175337922,0.447368421052632,-6.36678233067162,0,0.105,1
"DLAT",0.0603107175337922,0.447368421052632,-4.52466199045334,0,0.105,1
"UBE3C",0.0603107175337922,0.447368421052632,-5.76702282802239,0,0.105,1
"TEX10",0.0603107175337922,0.447368421052632,-6.38627850629742,0,0.105,1
"YTHDF3",0.0603107175337922,0.447368421052632,-6.20053298737271,0,0.105,1
"THUMPD2",0.0603107175337922,0.447368421052632,-6.27563444261343,0,0.105,1
"M1AP",0.0603107175337922,0.447368421052632,-5.43389652653016,0,0.105,1
"HIST1H2A3",0.0603107175337922,0.447368421052632,-4.07400058144378,0,0.105,1
"USP12",0.0603107175337922,0.447368421052632,-6.87446911791614,0,0.105,1
"TRAPPC11",0.0603107175337922,0.447368421052632,-9.03593254061026,0,0.105,1
"LOC429054",0.0603107175337922,0.447368421052632,-4.62654160447256,0,0.105,1
"GCC1",0.0603107175337922,0.447368421052632,-4.75207248655641,0,0.105,1
"NR1D1.1",0.0603107175337922,0.447368421052632,-7.90520224545575,0,0.105,1
"TMUB1",0.0603107175337922,0.447368421052632,-4.29639300278023,0,0.105,1
"LOC431250",0.0603107175337922,0.447368421052632,-5.21150410519371,0,0.105,1
"FAM131B",0.0603107175337922,0.447368421052632,-7.12130629622213,0,0.105,1
"CNTLN",0.0603107175337922,0.447368421052632,-6.43389652653016,0,0.105,1
"LOC107050835",0.0603107175337922,0.447368421052632,-5.21150410519371,0,0.105,1
"LOC395159",0.0603107175337922,0.447368421052632,-5.92199748799873,0,0.105,1
"WDR90",0.0603107175337922,0.447368421052632,-5.55942740861402,0,0.105,1
"ASTN2",0.0603107175337922,0.447368421052632,-6.0619277491432,0,0.105,1
"TTLL4",0.0603107175337922,0.447368421052632,-4.86754970397635,0,0.105,1
"WDR78",0.0603107175337922,0.447368421052632,-6.60173821347198,0,0.105,1
"TSNAXIP1",0.0603107175337922,0.447368421052632,-5.18947779886371,0,0.105,1
"FAM83A",0.0603107175337922,0.447368421052632,-8.29381445867845,0,0.105,1
"LOC101749151",0.0603107175337922,0.447368421052632,-7.28605105855877,0,0.105,1
"USP43",0.0603107175337922,0.447368421052632,-6.51583814006634,0,0.105,1
"TMEM74",0.0603165011413992,0.447368421052632,-7.1096244911745,0,0.105,1
"C16orf71",0.0603165011413992,0.447368421052632,-6.29639300278022,0,0.105,1
"LOC100858426",0.0603165011413992,0.447368421052632,-7.28085215188445,0,0.105,1
"CCDC71",0.0603165011413992,0.447368421052632,-7.72935241005633,0,0.105,1
"LOC101749299",0.0603165011413992,0.447368421052632,-4.48903808072262,0,0.105,1
"LOC101750711",0.0603165011413992,0.447368421052632,-6.40551472516034,0,0.105,1
"GRIPAP1",0.0603165011413992,0.447368421052632,-5.86754970397635,0,0.105,1
"RITA1",0.0603165011413992,0.447368421052632,-8.13289427049735,0,0.105,1
"DHX34",0.0603165011413992,0.447368421052632,-7.1096244911745,0,0.105,1
"LOC107049095",0.0603165011413992,0.447368421052632,-7.65092576309952,0,0.105,1
"SLC25A11",0.0603165011413992,0.447368421052632,-5.41503749927884,0,0.105,1
"PAXX",0.0603165011413992,0.447368421052632,-5.48903808072262,0,0.105,1
"UMAD1",0.0603165011413992,0.447368421052632,-8.13289427049735,0,0.105,1
"LOC112531790",0.0603165011413992,0.447368421052632,-8.48678210678225,0,0.105,1
"LOC112532749",0.0603165011413992,0.447368421052632,-8.08895092290975,0,0.105,1
"DAB1",0.0603165011413992,0.447368421052632,-6.91530283542472,0,0.105,1
"IL17RD",0.0603165011413992,0.447368421052632,-5.33703498727757,0,0.105,1
"SH3GL3",0.0603165011413992,0.447368421052632,-8.07099183157144,0,0.105,1
"CCK",0.0603165011413992,0.447368421052632,-7.55942740861402,0,0.105,1
"AP4E1",0.0603165011413992,0.447368421052632,-7.60173821347198,0,0.105,1
"UNC45A",0.0603165011413992,0.447368421052632,-7.74075717332858,0,0.105,1
"MAN2A1",0.0603165011413992,0.447368421052632,-7.41977541828551,0,0.105,1
"PJA2",0.0603165011413992,0.447368421052632,-7,0,0.105,1
"SUN1",0.0603165011413992,0.447368421052632,-6.27563444261343,0,0.105,1
"LMF1",0.0603165011413992,0.447368421052632,-6.59337474053736,0,0.105,1
"E4F1",0.0603165011413992,0.447368421052632,-8.26250700862781,0,0.105,1
"UNKL",0.0603165011413992,0.447368421052632,-7.83599497010151,0,0.105,1
"TTBK1",0.0603165011413992,0.447368421052632,-7.02509098096283,0,0.105,1
"HPS4",0.0603165011413992,0.447368421052632,-7.11547721741994,0,0.105,1
"SMPD4",0.0603165011413992,0.447368421052632,-8.39352217862404,0,0.105,1
"SPPL3",0.0603165011413992,0.447368421052632,-8.41028396930821,0,0.105,1
"CRLF3",0.0603165011413992,0.447368421052632,-7.9119438233348,0,0.105,1
"GTF2IRD1",0.0603165011413992,0.447368421052632,-5.98728894825045,0,0.105,1
"USP32",0.0603165011413992,0.447368421052632,-6.09784732339814,0,0.105,1
"PITPNM3",0.0603165011413992,0.447368421052632,-6.63471553591826,0,0.105,1
"ELK3",0.0603165011413992,0.447368421052632,-7.69458699189565,0,0.105,1
"ANKRD54",0.0603165011413992,0.447368421052632,-6.20053298737271,0,0.105,1
"CPOX",0.0603165011413992,0.447368421052632,-8.58917475200807,0,0.105,1
"TCEANC",0.0603165011413992,0.447368421052632,-8.63063435910644,0,0.105,1
"TRIM13",0.0603165011413992,0.447368421052632,-7.52025681133334,0,0.105,1
"NUP58",0.0603165011413992,0.447368421052632,-7.12711191790334,0,0.105,1
"PPP1R16B",0.0603165011413992,0.447368421052632,-6.22239242133645,0,0.105,1
"BTBD2",0.0603165011413992,0.447368421052632,-6.40551472516034,0,0.105,1
"TMEM67",0.0603165011413992,0.447368421052632,-5.47089073401236,0,0.105,1
"PLEKHA8",0.0603165011413992,0.447368421052632,-5.89503044039846,0,0.105,1
"ANAPC1",0.0603165011413992,0.447368421052632,-8.53343220008107,0,0.105,1
"TFB2M",0.0603165011413992,0.447368421052632,-6.65092576309951,0,0.105,1
"SMOC2",0.0603165011413992,0.447368421052632,-4.59337474053736,0,0.105,1
"HIVEP2",0.0603165011413992,0.447368421052632,-9.0497530351971,0,0.105,1
"RXFP1",0.0603165011413992,0.447368421052632,-5.23319917629303,0,0.105,1
"NAA15",0.0603165011413992,0.447368421052632,-8.48452259960013,0,0.105,1
"LOC422442",0.0603165011413992,0.447368421052632,-8.16428946677288,0,0.105,1
"CYP2U1",0.0603165011413992,0.447368421052632,-7.19501598240514,0,0.105,1
"TRMT10A",0.0603165011413992,0.447368421052632,-7.47089073401236,0,0.105,1
"CWH43",0.0603165011413992,0.447368421052632,-7.72935241005633,0,0.105,1
"ADGRA3L",0.0603165011413992,0.447368421052632,-7.13865353978603,0,0.105,1
"INSC",0.0603165011413992,0.447368421052632,-8.46173073472688,0,0.105,1
"VPS18",0.0603165011413992,0.447368421052632,-7.40551472516034,0,0.105,1
"DLL4",0.0603165011413992,0.447368421052632,-8.334528131667,0,0.105,1
"PIGH",0.0603165011413992,0.447368421052632,-7.58073791485943,0,0.105,1
"G2E3",0.0603165011413992,0.447368421052632,-7.48903808072262,0,0.105,1
"REEP3",0.0603165011413992,0.447368421052632,-7.83599497010151,0,0.105,1
"R3HCC1L",0.0603165011413992,0.447368421052632,-8.99365847312617,0,0.105,1
"SEMA4G",0.0603165011413992,0.447368421052632,-7.85010456951694,0,0.105,1
"IFIH1",0.0603165011413992,0.447368421052632,-8.38627850629742,0,0.105,1
"NMI",0.0603165011413992,0.447368421052632,-10.9607132951147,0,0.105,1
"IPP",0.0603165011413992,0.447368421052632,-8.98569216331612,0,0.105,1
"DOCK10",0.0603165011413992,0.447368421052632,-7.61832109766759,0,0.105,1
"ATP13A3",0.0603165011413992,0.447368421052632,-7.35198532874354,0,0.105,1
"ABCB6",0.0603165011413992,0.447368421052632,-8.43389652653016,0,0.105,1
"MAP3K9",0.0603165011413992,0.447368421052632,-8.65695794627456,0,0.105,1
"KMT2D",0.0603165011413992,0.447368421052632,-5.55942740861402,0,0.105,1
"TMEM161B",0.0603165011413992,0.447368421052632,-6.23319917629303,0,0.105,1
"ARSK",0.0603165011413992,0.447368421052632,-6.81816167701419,0,0.105,1
"MEGF10",0.0603165011413992,0.447368421052632,-8.23588826382067,0,0.105,1
"AFAP1L1",0.0603165011413992,0.447368421052632,-7.89503044039846,0,0.105,1
"MNT",0.0603165011413992,0.447368421052632,-5.96152585218536,0,0.105,1
"TAS1R3",0.0603165011413992,0.447368421052632,-7.4432343911095,0,0.105,1
"WDR25",0.0603165011413992,0.447368421052632,-7.57650092197296,0,0.105,1
"SOST",0.0603165011413992,0.447368421052632,-4.02509098096283,0,0.105,1
"ZC3H3",0.0603165011413992,0.447368421052632,-7.30153630605618,0,0.105,1
"FEM1C",0.0603165011413992,0.447368421052632,-8.27824565606996,0,0.105,1
"LINGO2",0.0603165011413992,0.447368421052632,-6.26514206879579,0,0.105,1
"SNAPC3",0.0603165011413992,0.447368421052632,-9.39352217862404,0,0.105,1
"FILIP1L",0.0603165011413992,0.447368421052632,-7.36678233067162,0,0.105,1
"HPS6",0.0603165011413992,0.447368421052632,-7.89842901686032,0,0.105,1
"AAREL",0.0603165011413992,0.447368421052632,-6.69849144635157,0,0.105,1
"LRRTM1",0.0603165011413992,0.447368421052632,-6.12130629622213,0,0.105,1
"ST6GALNAC4",0.0603165011413992,0.447368421052632,-6.40551472516034,0,0.105,1
"UNC93B1",0.0603165011413992,0.447368421052632,-8.44555944405574,0,0.105,1
"LOC418298",0.0603165011413992,0.447368421052632,-8.76702282802239,0,0.105,1
"IGSF11",0.0603165011413992,0.447368421052632,-8.32950131459216,0,0.105,1
"ZNFX1",0.0603165011413992,0.447368421052632,-7.61832109766759,0,0.105,1
"RHPN1",0.0603165011413992,0.447368421052632,-7.29639300278022,0,0.105,1
"CYTH1",0.0603165011413992,0.447368421052632,-7.72553069910392,0,0.105,1
"PLPPR5",0.0603165011413992,0.447368421052632,-6.78916180529163,0,0.105,1
"SFR1",0.0603165011413992,0.447368421052632,-6.14438990933517,0,0.105,1
"SRD5A2",0.0603165011413992,0.447368421052632,-7.65896308216493,0,0.105,1
"EBF2",0.0603165011413992,0.447368421052632,-8.72361604050719,0,0.105,1
"DNAH12",0.0603165011413992,0.447368421052632,-10.1300059911725,0,0.105,1
"MCM5",0.0603165011413992,0.447368421052632,-7.37168113008446,0,0.105,1
"LUZP2",0.0603165011413992,0.447368421052632,-8.35693454471528,0,0.105,1
"PLXNA4",0.0603165011413992,0.447368421052632,-7.87101355927992,0,0.105,1
"UNC13A",0.0603165011413992,0.447368421052632,-7.46173073472688,0,0.105,1
"MCHR2",0.0603165011413992,0.447368421052632,-9.41859239645547,0,0.105,1
"SSTR1",0.0603165011413992,0.447368421052632,-6.22239242133645,0,0.105,1
"SNAP25",0.0604364610329187,0.407072368421053,-2.84913333437337,0.156,0.316,1
"ZNF226L",0.0605427292258118,0.569078947368421,-0.371468484341445,0.219,0.07,1
"LOC112532659",0.0606819687747702,0.401864035087719,-2.44750458064561,0.188,0.368,1
"SKIV2L2",0.0610485329012398,0.605263157894737,1.20055616045503,0.5,0.316,1
"HCCS",0.0612189314878344,0.603344298245614,0.492366237021867,0.469,0.298,1
"DNAJC12",0.0614392471176106,0.383497807017544,-1.78498100472184,0.594,0.614,1
"TSPOAP1",0.0615456033884533,0.582510964912281,-1.25601049042419,0.312,0.123,1
"LOC101750925",0.0615723563018116,0.587719298245614,-3.65896308216493,0.344,0.158,1
"GNE",0.0618632464640703,0.586074561403509,1.58896443127865,0.312,0.158,1
"HNRNPR",0.0621529912647035,0.619791666666667,0.3363780342332,0.938,0.86,1
"MICU3",0.0625853441968718,0.397203947368421,-1.94945548350547,0.219,0.439,1
"EHBP1",0.0625944343258853,0.602796052631579,0.327444922569997,0.5,0.281,1
"PSMC3IP",0.062672262179826,0.585800438596491,-1.07518749639422,0.344,0.14,1
"GLRX5",0.0627559785390374,0.385142543859649,-1.14478371172356,0.5,0.614,1
"PLEKHB1",0.0627960216076369,0.383497807017544,-1.52992001449967,0.625,0.632,1
"CCT6A",0.0629172610981711,0.619517543859649,0.36957163966137,0.969,0.93,1
"OTOF",0.0629407932792707,0.380482456140351,-0.650310447877573,0.938,1,1
"SDF4",0.0631760665691085,0.617324561403509,0.462246634244352,0.812,0.596,1
"STIM1",0.0632909615790535,0.581962719298246,-1.04442746606043,0.312,0.123,1
"ARHGAP28",0.0635735712818637,0.575657894736842,2.8971748405326,0.25,0.105,1
"CTC1",0.0636371934627795,0.5625,-0.427701215740723,0.188,0.053,1
"DCTN4",0.064157070182613,0.611019736842105,0.887213529696504,0.625,0.421,1
"MGA",0.0642709417723772,0.608552631578947,1.1567481361505,0.562,0.386,1
"CFAP52",0.064294038848578,0.382949561403509,-1.20472011652086,0.625,0.719,1
"ERO1B",0.0643951978216971,0.407072368421053,-3.38570883401326,0.156,0.333,1
"MYH10",0.0647274877377879,0.617050438596491,-0.276890698022295,0.812,0.632,1
"GOLGA2",0.0647429187918542,0.601973684210526,0.384721921897412,0.5,0.281,1
"KMT2C",0.0647589890607277,0.381304824561404,-1.15651389175591,0.938,0.965,1
"FAIM",0.0648037035912728,0.404605263157895,-0.939223902109323,0.156,0.368,1
"EIF2A",0.0648054700120598,0.595394736842105,-0.277557666853243,0.438,0.211,1
"PHF14",0.0648473435627705,0.618421052631579,0.336507982385108,0.969,0.772,1
"STAMBP",0.0650874170563459,0.594024122807018,2.12014553139732,0.375,0.228,1
"HYDIN",0.0651405462142631,0.591282894736842,-0.433146879830576,0.375,0.193,1
"LYRM7",0.0651809219685583,0.396381578947368,-1.84160370814798,0.281,0.439,1
"PHF20",0.0652440641784107,0.615953947368421,0.537284129594457,0.781,0.579,1
"CDCP1",0.0652623312542398,0.570449561403509,2.95107144051306,0.219,0.088,1
"DNM1",0.0652808643030402,0.386239035087719,-1.11729968606432,0.406,0.667,1
"CREBRF",0.0652811710084844,0.599780701754386,0.935387088086763,0.469,0.263,1
"GALNT3",0.0653774200093723,0.586622807017544,-0.808490861807051,0.344,0.158,1
"AKTIP",0.0653814481177065,0.612938596491228,0.348278038776054,0.719,0.456,1
"BRIX1",0.0657534399232545,0.602521929824561,1.04778292550719,0.5,0.298,1
"NOC2L",0.0659152642103137,0.57922149122807,1.10304885443192,0.281,0.123,1
"MMP15",0.0660013881026452,0.572642543859649,-0.96229019394676,0.25,0.088,1
"ATP5G1",0.0660105453940314,0.618146929824561,0.30630347080839,0.969,0.947,1
"PHB2",0.0661178743170972,0.617872807017544,0.419728755798038,0.938,0.789,1
"CTBS",0.066202383072365,0.601425438596491,0.386481989737455,0.5,0.281,1
"LMNB1",0.0663198215244241,0.570175438596491,1.77802807913022,0.219,0.088,1
"NBEAL1",0.0663240728662667,0.387883771929825,-1.48152868321081,0.438,0.596,1
"DNAJB11",0.0663608086386392,0.59484649122807,0.470319934780033,0.406,0.228,1
"DOCK1",0.0667323992318213,0.590734649122807,-0.297694095645403,0.375,0.193,1
"MARCH7",0.0668470380103758,0.578947368421053,0.45121111183233,0.281,0.123,1
"PRIM2",0.0668625764116403,0.578947368421053,0.977763643551687,0.281,0.123,1
"ASRGL1",0.067105161695154,0.586074561403509,0.776192434251543,0.344,0.158,1
"SYF2",0.0671583943914474,0.385142543859649,-1.81972631026523,0.594,0.667,1
"SLU7",0.0672226406255626,0.611293859649123,0.427767983750981,0.688,0.439,1
"YARS",0.067374428631177,0.602796052631579,1.36738564453524,0.5,0.316,1
"HHLA2",0.0679143013139526,0.584155701754386,1.56695280042831,0.312,0.158,1
"MORN5",0.0679226612020849,0.384320175438596,-0.749082443950603,0.719,0.684,1
"GRB2",0.0681697520789495,0.603344298245614,0.829527087138778,0.531,0.316,1
"SCARB2",0.0682329415963753,0.588815789473684,0.825742047234138,0.375,0.175,1
"SLC2A8",0.0683415977022142,0.613212719298246,-0.537631124004305,0.75,0.509,1
"TMEM35A",0.0683661172496815,0.382949561403509,-0.504547109451969,0.875,0.895,1
"UBE2Q2",0.0684083089050829,0.590186403508772,0.298068157491178,0.375,0.193,1
"ARHGEF5",0.0684460547407551,0.590186403508772,0.907903368581587,0.375,0.193,1
"GGPS1",0.0688078231053509,0.599506578947368,-0.649516227798448,0.531,0.246,1
"LRR1",0.0688254522822452,0.583881578947368,1.35867457895112,0.312,0.158,1
"RAD17",0.0688335757759947,0.396107456140351,-2.82777221268827,0.312,0.456,1
"ALDH18A1",0.069106098436703,0.59265350877193,1.5252900558975,0.375,0.228,1
"TMEM254",0.0691913722689416,0.385690789473684,-1.31350328003789,0.625,0.667,1
"MED20",0.0692106634172745,0.596217105263158,0.829214356021344,0.438,0.246,1
"CAB39L",0.0692914151342571,0.408717105263158,-2.0415791037514,0.156,0.333,1
"FBXW5",0.0692972378967329,0.591282894736842,0.818892863085496,0.375,0.211,1
"PNPT1",0.0695727184332796,0.574013157894737,1.02852513471295,0.25,0.105,1
"FSD1L",0.0695841410138118,0.59375,0.456078012204255,0.438,0.211,1
"MVK",0.0696451877517727,0.602796052631579,0.303292750623042,0.562,0.298,1
"COG1",0.0697648655889373,0.585252192982456,0.267385020352073,0.344,0.158,1
"SLC25A12",0.0698450918443239,0.598135964912281,1.18369870862862,0.438,0.281,1
"B4GALT1",0.0704226671310927,0.586622807017544,1.20283962391505,0.344,0.175,1
"RPRD1B",0.0705122118782505,0.612664473684211,0.313480086807245,0.75,0.526,1
"TRAF7",0.0706253394918089,0.573739035087719,1.32607328496942,0.25,0.105,1
"DPYSL3",0.0706388252859708,0.402138157894737,-1.44544559950718,0.219,0.404,1
"BRI3BP",0.0706711928632823,0.584978070175439,0.433758905795258,0.344,0.158,1
"RPL15",0.0708780355509601,0.615953947368421,0.378716156669674,0.969,0.807,1
"YRDC",0.0710769639848854,0.39172149122807,-1.70308907394269,0.438,0.526,1
"CZH18ORF25",0.0711324174601892,0.401315789473684,-1.74585396382126,0.25,0.404,1
"RPL6",0.0712077709338562,0.615953947368421,0.477655007819035,0.969,0.982,1
"ATP5A1Z",0.071225825000653,0.384046052631579,-0.500439314836649,0.969,1,1
"KIAA0232",0.0712677271111891,0.385690789473684,-1.22489348242089,0.688,0.702,1
"GTF2E2",0.0713590764266259,0.605811403508772,0.379304934396679,0.594,0.368,1
"USP45",0.0716025948036243,0.583059210526316,-0.608562671828914,0.344,0.14,1
"POC5",0.0717049427027893,0.56359649122807,3.34111307160219,0.188,0.07,1
"NKTR",0.0717104637020583,0.608552631578947,1.17834294876074,0.625,0.439,1
"LOC416755",0.0717129151711857,0.606907894736842,0.442721057964558,0.594,0.404,1
"KLHL33",0.0718065815648578,0.384320175438596,-0.914281651151926,0.969,0.93,1
"HIST1H2BF",0.0718324174593622,0.602796052631579,-0.366134300547284,0.562,0.316,1
"RNF224",0.071962754649766,0.612938596491228,0.478258655847092,0.75,0.579,1
"CERS4",0.0722855551546619,0.581140350877193,0.79668764863339,0.312,0.14,1
"LEMD2",0.0724469298192934,0.575383771929825,3.87219166427204,0.25,0.123,1
"IPO7",0.0724488517922775,0.595120614035088,0.978914705590862,0.438,0.246,1
"RASSF3",0.07250599098019,0.415570175438596,-2.28305736621875,0.125,0.281,1
"EP300",0.072508313885934,0.61047149122807,0.515149716240813,0.719,0.474,1
"LOC112532882",0.0725105443776094,0.584429824561403,0.434993647707292,0.344,0.158,1
"C3H2ORF3",0.0727422672757338,0.573190789473684,1.25346569698502,0.25,0.105,1
"GEMIN8",0.0729614897865321,0.568530701754386,1.80324455241622,0.219,0.088,1
"DPH2",0.0729684139322754,0.568530701754386,1.89847835579232,0.219,0.088,1
"ZNF706",0.0729791249086151,0.614583333333333,0.359888533556573,0.875,0.719,1
"NUP62",0.0730904530671884,0.598958333333333,0.600591202055973,0.5,0.281,1
"BORCS8",0.0732929643255045,0.604440789473684,0.256540643748294,0.625,0.333,1
"GTF3C6",0.0733363101698483,0.591282894736842,0.70204253470512,0.406,0.211,1
"TMEM218",0.0734456344886333,0.399396929824561,-1.0415791037514,0.281,0.439,1
"ANKRD52",0.0734482635820489,0.584155701754386,0.713034356234231,0.344,0.158,1
"OGDHL",0.0734980437004874,0.575109649122807,2.64580446156425,0.25,0.123,1
"LOC112531601",0.0735044188713109,0.412828947368421,-3.35779354744437,0.156,0.298,1
"OSBPL3",0.0735346444650673,0.402138157894737,-2.23253306083331,0.25,0.404,1
"ARL9",0.0738338624414889,0.572916666666667,1.04629365227394,0.25,0.105,1
"PARN",0.0738369209732005,0.572916666666667,1.04365711038156,0.25,0.105,1
"RPS19BP1",0.0739638082869192,0.609923245614035,-0.478135454187621,0.781,0.439,1
"GAPVD1",0.0739881089740943,0.60718201754386,-0.277282574384371,0.688,0.386,1
"LMBRD1",0.0739916462765508,0.393366228070175,-1.86270757661004,0.406,0.526,1
"C4H4ORF46",0.0741462395273563,0.601973684210526,0.891837184897651,0.5,0.351,1
"DTWD1",0.0742368773095868,0.600328947368421,0.660155479135605,0.5,0.316,1
"SPCS2",0.0743492472164168,0.609375,0.517722804010825,0.688,0.474,1
"STT3A",0.074694104368445,0.608826754385965,0.891258035498561,0.625,0.491,1
"STIM2",0.0746987994877727,0.578673245614035,2.64502999878772,0.281,0.14,1
"ZNF764L",0.0749594365772409,0.405701754385965,-1.86666161835835,0.219,0.368,1
"LMAN2",0.0749928945283287,0.60827850877193,0.432736751971877,0.719,0.421,1
"ZWILCH",0.0752361085718038,0.58031798245614,0.586968417232526,0.312,0.14,1
"LRRC39",0.0752533846733898,0.583607456140351,-1.40030916212829,0.344,0.158,1
"NEDD4L",0.0752606865321229,0.589364035087719,0.76389392157321,0.375,0.211,1
"KIAA2026",0.0753499160378302,0.413377192982456,-3.49221033432876,0.156,0.298,1
"WWC2",0.0758100827858048,0.405975877192982,-2.18316983673136,0.219,0.368,1
"TMF1",0.0758884810398989,0.387335526315789,-1.3415616002633,0.594,0.772,1
"BMF",0.0760197057204127,0.572368421052632,2.52094600785,0.25,0.105,1
"PPP2R5D",0.0763116127129259,0.583333333333333,-0.376563351464208,0.344,0.158,1
"VPS53",0.0763755875860985,0.587719298245614,0.464712104306614,0.375,0.193,1
"TRA2A",0.0765897399435674,0.611842105263158,0.420715173040794,0.781,0.614,1
"C15H12orf43",0.0765999443309113,0.59265350877193,1.4259803957693,0.406,0.246,1
"ATG5",0.0766132037904966,0.59265350877193,1.20119646309859,0.406,0.246,1
"GNAL",0.0767435981972691,0.5625,3.39454514139383,0.188,0.07,1
"RNF20",0.0768831289245442,0.612116228070175,0.366317395053692,0.812,0.632,1
"CNTRL",0.0768929481599132,0.584703947368421,0.701013620571609,0.344,0.175,1
"SUCLG2",0.0769367544607504,0.576206140350877,0.664553009625621,0.281,0.123,1
"FOXJ2",0.0771184746015307,0.603070175438597,0.671346153510086,0.562,0.368,1
"SIMC1",0.0771847349598055,0.411184210526316,-1.62709959908051,0.156,0.333,1
"RPS6KB1",0.0773313963818556,0.581414473684211,1.85395162969257,0.312,0.158,1
"NSMCE3",0.0773656814676202,0.609375,0.416429036683696,0.75,0.491,1
"TSSC4",0.077483881927238,0.592379385964912,0.380797838596307,0.438,0.228,1
"WDR70",0.07749341301611,0.592379385964912,0.410897990248809,0.438,0.228,1
"MEF2A",0.077674102806915,0.596491228070175,0.756896699861101,0.469,0.281,1
"PIK3C3",0.0777557606476166,0.589912280701754,1.06855479259423,0.375,0.228,1
"LMNB2",0.0778608740134469,0.584429824561403,0.944858445807539,0.344,0.175,1
"VSIG10",0.0780559255742475,0.595394736842105,0.929241135920094,0.438,0.281,1
"CMC2",0.0780643207749176,0.562225877192982,3.05528243550119,0.188,0.07,1
"CTNND1",0.0782836227326947,0.571820175438597,1.23921029634248,0.25,0.105,1
"ATRN",0.0782931029431287,0.571820175438597,1.55262919422035,0.25,0.105,1
"STK25",0.078413849069852,0.581140350877193,1.32146797846156,0.312,0.158,1
"ARL8BL",0.0784181596048602,0.396107456140351,-2.64031964625021,0.375,0.509,1
"NCOA3",0.0784206866600365,0.406798245614035,-1.73669250964066,0.188,0.386,1
"NKAP",0.0787410900071533,0.612116228070175,0.60733031374961,0.906,0.667,1
"ARHGAP21",0.078906549593453,0.567160087719298,1.5480512380126,0.219,0.088,1
"SLC25A29",0.079091456442146,0.599506578947368,0.938599455335857,0.5,0.333,1
"EPHX1",0.079291876201559,0.592927631578947,1.06624507533383,0.438,0.246,1
"TET2",0.0793699707516015,0.604714912280702,-0.410510683387545,0.625,0.404,1
"PAQR8",0.0794423272592604,0.571546052631579,1.09431337009255,0.25,0.105,1
"TMC2",0.0798051525922696,0.391173245614035,-2.36324221653849,0.625,0.579,1
"MYO3A",0.0798205389348938,0.611019736842105,0.597880317474864,0.719,0.684,1
"NMT2",0.0800508821650547,0.573464912280702,2.62371321233246,0.25,0.123,1
"SEC31B",0.0801306740736192,0.566885964912281,1.39759736985863,0.219,0.088,1
"NCOA2",0.0801410475427833,0.586622807017544,0.87305554719115,0.375,0.193,1
"NCAM2",0.0801475592581745,0.586622807017544,0.702550464736899,0.375,0.193,1
"INPP5E",0.0803129505732043,0.601973684210526,1.38509121972854,0.531,0.386,1
"MGAT5",0.0804049814595655,0.60827850877193,0.624929745292111,0.719,0.509,1
"LOC107049033",0.0806052207096472,0.400219298245614,-1.1219538046667,0.281,0.474,1
"WDFY2",0.0808158758507037,0.398848684210526,-1.52504030303998,0.344,0.474,1
"YWHAQ",0.0811073437647607,0.387883771929825,-0.439503068423376,1,1,1
"TMPRSS7",0.0811138139583388,0.387883771929825,-0.754744369709165,0.938,0.982,1
"TRIB1",0.0811612307766602,0.601699561403509,1.11909753309863,0.562,0.368,1
"RFXANK",0.0812926090406107,0.575109649122807,0.707998766336933,0.281,0.123,1
"LCA5",0.0812983897752215,0.575109649122807,0.394938122937896,0.281,0.123,1
"ZNF830",0.0814156413158062,0.596217105263158,0.302844619214047,0.5,0.281,1
"GALK1",0.0815069286362411,0.58031798245614,1.13297140675385,0.312,0.158,1
"NTMT1",0.0817478670822114,0.607456140350877,0.436402163553782,0.781,0.456,1
"WASF1",0.0817513817236238,0.589912280701754,0.900994459935785,0.406,0.228,1
"CDCA4L",0.0820899413294884,0.576754385964912,1.52476771880241,0.281,0.14,1
"TLL1",0.082102493614069,0.56140350877193,2.49340354789307,0.188,0.07,1
"NUP210",0.082102493614069,0.56140350877193,2.70635760823581,0.188,0.07,1
"LOC107056877",0.0822632623898338,0.40405701754386,-2.65707597262067,0.281,0.404,1
"CAAP1",0.0828051192594055,0.587171052631579,0.846373243528364,0.375,0.211,1
"ICE2",0.0829790297083921,0.570723684210526,0.90824369616811,0.25,0.105,1
"ECH1",0.0831078298025595,0.398300438596491,-1.3084658350808,0.344,0.509,1
"SH2D2A",0.0833034237054219,0.555372807017544,3.02928722696825,0.156,0.053,1
"RBM47",0.0833034237054219,0.555372807017544,3.11119117665185,0.156,0.053,1
"FAM20CL",0.0833034237054219,0.555372807017544,3.04588373749894,0.156,0.053,1
"BRD1",0.0833867584381819,0.603344298245614,0.724424566938941,0.562,0.439,1
"NUP153",0.0834732526741301,0.572642543859649,2.43295940727611,0.25,0.123,1
"RICTOR",0.0835692287256047,0.578125,-0.334694848823054,0.312,0.14,1
"IARS2",0.0838097787662065,0.586896929824561,1.28768522268132,0.375,0.211,1
"CHPT1",0.083820566347457,0.586896929824561,0.585055215932195,0.375,0.211,1
