"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"ACVR1",0.000302634441164797,0.312711148648649,-1.49940003011754,0.23,0.594,1
"MYO18B",0.000303129801391158,0.293285472972973,-1.14572776801856,0.378,0.75,1
"CCNI2",0.00030822492094574,0.369510135135135,-2.23274998554009,0.054,0.312,1
"BAZ2B",0.00031058692340737,0.279138513513513,-0.720463837960285,0.743,1,1
"CR1L",0.000310726974706501,0.3984375,-2.72210166153422,0.014,0.219,1
"SEM1",0.000316314235850923,0.279349662162162,-0.899655477805372,0.77,0.969,1
"USP24",0.000316391232356849,0.662162162162162,6.98037119325107,0.324,0,1
"CGN",0.000316576351303065,0.662162162162162,9.23037751835244,0.324,0,1
"SULT4A1",0.000316596924884886,0.662162162162162,9.02536406548838,0.324,0,1
"PITPNM3",0.000316617499428799,0.662162162162162,8.68990355729416,0.324,0,1
"SHROOM3",0.000316617499428799,0.662162162162162,8.9877633274811,0.324,0,1
"YARS2",0.00031663807493483,0.662162162162162,8.52186566539611,0.324,0,1
"CORO7",0.000316658651403001,0.662162162162162,9.70118936484068,0.324,0,1
"MBLAC2",0.000316658651403001,0.662162162162162,9.23969527974649,0.324,0,1
"PECAM1",0.000316679228833337,0.662162162162162,9.01092496206628,0.324,0,1
"GGACT",0.000316699807225863,0.662162162162162,9.24278787480187,0.324,0,1
"CNOT6L",0.000316699807225863,0.662162162162162,8.94536474342315,0.324,0,1
"RPP25",0.000316720386580603,0.662162162162162,10.9352048772029,0.324,0,1
"EIF1",0.000318849642110456,0.278927364864865,-0.418310071959997,0.932,1,1
"CANX",0.000322330923651846,0.279138513513513,-0.698755940026147,0.892,1,1
"KLF13",0.000322483308026007,0.378378378378378,-3.57961764616916,0.041,0.281,1
"H2A2BL",0.00032444541222176,0.716427364864865,2.1577845547986,0.716,0.531,1
"PRKG2",0.000324934626456981,0.717905405405405,2.04030707277328,0.757,0.594,1
"NHSL1",0.000325506461579286,0.300253378378378,-1.39999453728128,0.324,0.688,1
"ZNF330",0.000326459352303,0.340793918918919,-1.8963383405479,0.122,0.438,1
"TSPAN13",0.000332009767117576,0.279560810810811,-0.256620921723998,0.959,1,1
"KDM4A",0.000334219743478063,0.293074324324324,-0.678105374820928,0.365,0.844,1
"NDUFB2",0.000334478001203429,0.720228040540541,1.02933349395817,0.878,1,1
"RETSAT",0.000334809579158454,0.352618243243243,-2.76790134783679,0.095,0.375,1
"PCTP",0.000339038903593869,0.315878378378378,-1.54303564598224,0.216,0.594,1
"ATRAID",0.00034045129138954,0.690244932432432,2.97045572438598,0.473,0.125,1
"VPS25",0.000344203329968452,0.285261824324324,-1.01720998476304,0.541,0.875,1
"PHYHIPL",0.000344952756727194,0.370565878378378,-2.67673284608893,0.054,0.312,1
"OSCP1",0.000346736022680081,0.307221283783784,-0.562142488239983,0.27,0.656,1
"TESK2",0.000347995867194339,0.709248310810811,3.57995487666926,0.622,0.375,1
"ANAPC15",0.000348377199147214,0.298141891891892,-1.01006145524597,0.338,0.75,1
"PPP1R12B",0.000348850333462853,0.388513513513513,-2.62449086490779,0.027,0.25,1
"NCOR2",0.000349522114268254,0.281672297297297,-0.836090006170239,0.716,0.906,1
"GPR156",0.000350278870514745,0.698268581081081,1.78390132072904,0.554,0.156,1
"IFT52",0.000350783118472253,0.287373310810811,-1.03847444916762,0.514,0.812,1
"NEXN",0.000354759237779967,0.379222972972973,-4.9509203520301,0.041,0.281,1
"PSMB3",0.00035622130059694,0.282516891891892,-1.02564796215883,0.676,0.906,1
"TEAD1",0.000356303243362176,0.291173986486487,-1.35235783977418,0.432,0.812,1
"LAS1L",0.000357028976990055,0.289273648648649,-0.989354030749813,0.473,0.812,1
"PKD2",0.000358051780844388,0.693623310810811,3.72956985092038,0.5,0.156,1
"DNAH9",0.000358830802366992,0.322001689189189,-3.36499444890861,0.203,0.531,1
"NPDC1",0.000363287960169171,0.379434121621622,-2.60999129521268,0.041,0.281,1
"TRMT61A",0.000364675591982074,0.292863175675676,-1.48905191583019,0.432,0.75,1
"ROR2",0.000367689536464136,0.388935810810811,-3.05987700957844,0.027,0.25,1
"PDCL3",0.000376563768584163,0.302364864864865,-1.4760919026879,0.324,0.688,1
"RPS25",0.00038189132571496,0.281883445945946,-0.615563438955558,0.878,1,1
"AK2",0.000388476605220601,0.284839527027027,-0.967564768666705,0.608,0.938,1
"ANAPC4",0.000389660981736799,0.715371621621622,1.8234533119993,0.784,0.562,1
"PITPNM2",0.000390122844369683,0.702913851351351,2.36536117971612,0.595,0.25,1
"NDUFB7",0.000390586220291383,0.717694256756757,1.13736642918758,0.878,1,1
"PPIC",0.000394283486446266,0.37183277027027,-2.48055720143863,0.054,0.312,1
"ATP5C1",0.000396727822617768,0.282516891891892,-0.485232999712421,0.878,0.969,1
"MPP2",0.000397854535858373,0.709037162162162,2.26061031022488,0.689,0.312,1
"RBM18",0.000398995231978399,0.294974662162162,-1.04555399273688,0.392,0.812,1
"NDUFB6",0.000400845984111124,0.716849662162162,1.49045695551242,0.797,0.906,1
"EI24",0.000403590279742808,0.287373310810811,-0.978338456774106,0.568,0.844,1
"TXN2",0.000403991699206962,0.283994932432432,-1.05448593613753,0.689,0.969,1
"TSPAN15",0.000406197616531912,0.71558277027027,1.65023513940624,0.811,0.625,1
"CCZ1",0.000409084964350169,0.287584459459459,-0.874997765455134,0.554,0.875,1
"PFKL",0.000409334780393173,0.293918918918919,-1.17608705324067,0.446,0.75,1
"CNOT2",0.000412491476681932,0.311021959459459,-1.54674369264292,0.27,0.625,1
"POLR2C",0.000413463520832805,0.284206081081081,-0.879422788010847,0.716,0.938,1
"NDUFA9",0.000420703687696018,0.286106418918919,-1.0080681092517,0.649,0.844,1
"RPS27A",0.000427994894686267,0.283783783783784,-0.374531779876458,0.865,0.969,1
"C2H7orf25",0.000429182665071173,0.341427364864865,-2.04576416598281,0.135,0.438,1
"RANBP1",0.000429512676366092,0.291596283783784,-0.699465253368556,0.473,0.844,1
"HNRNPDL",0.000430467942621583,0.284206081081081,-0.878711811734618,0.77,1,1
"RPS2",0.000432234313976791,0.284206081081081,-0.885018415131013,0.797,0.969,1
"ERC2",0.00044140355883018,0.707981418918919,2.80838794713124,0.649,0.438,1
"GNPNAT1",0.000442243090015645,0.314822635135135,-1.45134196259119,0.257,0.594,1
"COQ7",0.000443192301440354,0.286951013513513,-1.02200499119617,0.635,0.875,1
"IFITM3",0.00044481573176666,0.362119932432432,-3.11537212217014,0.081,0.344,1
"ODC1",0.000446637667649688,0.302787162162162,-1.31331039131312,0.324,0.75,1
"SEC22A",0.000447277065653062,0.300886824324324,-0.477380340936445,0.351,0.75,1
"PYCRL",0.000449837728676303,0.337204391891892,-1.60157392751624,0.149,0.469,1
"MPHOSPH8",0.000451876758052304,0.655405405405405,7.97045572438599,0.311,0,1
"GCFC2",0.000452021130680717,0.655405405405405,6.8349407537295,0.311,0,1
"EIF2AK2",0.000452050009112009,0.655405405405405,9.16232327870897,0.311,0,1
"PARP11",0.000452252194586978,0.655405405405405,8.28239973070072,0.311,0,1
"CAPN7",0.000452252194586978,0.655405405405405,7.81568619664956,0.311,0,1
"B4GALT6",0.000452281083434602,0.655405405405405,8.73452654871479,0.311,0,1
"PKDCCB",0.000452281083434602,0.655405405405405,7.99021897920741,0.311,0,1
"SMAD9",0.000452309973584399,0.655405405405405,8.54876984909778,0.311,0,1
"CNST",0.000452309973584399,0.655405405405405,9.36986257195106,0.311,0,1
"KPNA5",0.000452309973584399,0.655405405405405,8.46120288348949,0.311,0,1
"AIM1",0.000452367757790631,0.655405405405405,9.08975465275833,0.311,0,1
"GRID2",0.000452396651847127,0.655405405405405,9.36324686085834,0.311,0,1
"MPP6",0.000452425547205912,0.655405405405405,9.22829870669465,0.311,0,1
"FAM122A",0.000452425547205912,0.655405405405405,9.03847414781464,0.311,0,1
"SATB2",0.000452425547205912,0.655405405405405,8.95419631038687,0.311,0,1
"SNTA1",0.000452425547205912,0.655405405405405,8.76065252498323,0.311,0,1
"NUP58",0.000452454443867017,0.655405405405405,10.1458977307959,0.311,0,1
"SNX11",0.00045328142833373,0.326858108108108,-1.90523385698171,0.203,0.5,1
"IGFBP2",0.000455023737746482,0.712626689189189,1.10558050841116,0.811,0.469,1
"FKBP1C",0.000458256842617253,0.284839527027027,-0.562453418529871,0.892,0.969,1
"BIRC6",0.000458616594935042,0.708403716216216,2.40730185049924,0.676,0.438,1
"ABHD13",0.000459264667347045,0.308699324324324,-1.47323897951975,0.297,0.656,1
"METTL10",0.000462656108730175,0.32347972972973,-1.74324768146882,0.216,0.531,1
"ATP6V1G1",0.00046773463428059,0.285261824324324,-0.583684342020232,0.851,0.969,1
"TRAF3IP1",0.000480209660392341,0.290540540540541,-1.05583975123685,0.527,0.906,1
"ASCC2",0.000480768156951694,0.373733108108108,-2.26007943869892,0.054,0.312,1
"TMEM138",0.000481151838243871,0.299408783783784,-1.38028227090806,0.405,0.719,1
"PCDHGC3",0.000483504012504081,0.308277027027027,-0.620040388244644,0.297,0.688,1
"LMTK2",0.000487844398592933,0.689189189189189,2.4536565469119,0.5,0.156,1
"ZNF207",0.000494262724483546,0.286317567567568,-0.704918808771963,0.797,1,1
"TMEM126A",0.00049816768135936,0.338471283783784,-0.86078888826946,0.149,0.469,1
"CCDC189",0.00050188508509548,0.363386824324324,-2.45650784119967,0.081,0.344,1
"PGK1",0.000503324814758819,0.286317567567568,-0.407962845841451,0.946,0.969,1
"ITPKB",0.000505102562843673,0.703336148648649,3.4273909267904,0.608,0.406,1
"TOLLIP",0.00050531318757257,0.709037162162162,1.81739419323597,0.716,0.5,1
"ATP6V1H",0.000507328143369871,0.294763513513513,-1.33372924354247,0.5,0.75,1
"MOSPD2",0.000510886120754142,0.366976351351351,-1.17245915814675,0.068,0.344,1
"KPNA4",0.000514348848601582,0.288640202702703,-1.02769936213697,0.635,0.969,1
"C2H8ORF76",0.000519934357090895,0.320101351351351,-1.41656892637968,0.23,0.594,1
"FAM171B",0.000521155176084775,0.326858108108108,-1.75331508234472,0.203,0.531,1
"NADK",0.00052438973695762,0.29370777027027,-1.40070628381757,0.527,0.781,1
"ARCN1",0.000524859621897144,0.290540540540541,-0.273190137004026,0.595,0.875,1
"MPI",0.000527742113592221,0.298564189189189,-0.518883510013377,0.432,0.75,1
"PTK2",0.000544240282611354,0.701646959459459,2.99984827311961,0.622,0.344,1
"LAMTOR1",0.000545016184549012,0.349451013513513,-1.69488019279919,0.122,0.406,1
"CDK18",0.000546946038276973,0.421875,-4.53138146051631,0,0.156,1
"SMYD3",0.000546946038276973,0.421875,-6.20945336562895,0,0.156,1
"SEZ6",0.000546946038276973,0.421875,-5.11634396123747,0,0.156,1
"AEN",0.000546946038276973,0.421875,-4.37937836707126,0,0.156,1
"LRIG3",0.000547339052260045,0.421875,-8.34900471802774,0,0.156,1
"LOC107053185",0.000547339052260045,0.421875,-6.06743436075652,0,0.156,1
"ADAM19",0.000547339052260045,0.421875,-5.11634396123747,0,0.156,1
"TRIM14",0.000547339052260045,0.421875,-8.81678367937856,0,0.156,1
"SP1",0.000547339052260045,0.421875,-5.90989308377004,0,0.156,1
"FAM107A",0.000547339052260045,0.421875,-9.90294032312828,0,0.156,1
"LOC112530484",0.000547339052260045,0.421875,-5.20945336562895,0,0.156,1
"AHNAK2",0.000547470100691111,0.421875,-9.74083482614526,0,0.156,1
"ECE1",0.000547470100691111,0.421875,-8.36932470240734,0,0.156,1
"MST1",0.000547470100691111,0.421875,-8.92369888329507,0,0.156,1
"RIPK3",0.000547470100691111,0.421875,-7.58449279697587,0,0.156,1
"STC2",0.000547470100691111,0.421875,-3.79441586635011,0,0.156,1
"KIAA1324L",0.000547470100691111,0.421875,-7.63571812033105,0,0.156,1
"ESRP1",0.000547470100691111,0.421875,-9.89595389281217,0,0.156,1
"NKAIN2",0.000547470100691111,0.421875,-7.86766484838074,0,0.156,1
"LPAR4",0.000547470100691111,0.421875,-10.256577277743,0,0.156,1
"RAB3IL1",0.000547470100691111,0.421875,-8.61033280191113,0,0.156,1
"LOC424109",0.000547470100691111,0.421875,-10.2345929279075,0,0.156,1
"RBP1",0.000547470100691111,0.421875,-7.68518679659535,0,0.156,1
"TNFAIP8",0.000547470100691111,0.421875,-10.1723493709662,0,0.156,1
"CNTN6",0.000547470100691111,0.421875,-9.4621187980792,0,0.156,1
"HSPG2",0.000547470100691111,0.421875,-6.60177078840771,0,0.156,1
"ISLR",0.000547470100691111,0.421875,-9.64408159326567,0,0.156,1
"C11orf63",0.000547470100691111,0.421875,-8.52233632091331,0,0.156,1
"IFNAR1",0.000547470100691111,0.421875,-9.40912571046531,0,0.156,1
"SEC14L5",0.000547470100691111,0.421875,-8.90989308377004,0,0.156,1
"PPTC7",0.000547470100691111,0.421875,-8.29691620687929,0,0.156,1
"CCDC157",0.000547470100691111,0.421875,-7.33873638257392,0,0.156,1
"PMP22",0.000547470100691111,0.421875,-8.62730588051485,0,0.156,1
"ATF3",0.000547470100691111,0.421875,-10.0168082876866,0,0.156,1
"AGPAT9L",0.000547470100691111,0.421875,-8.74083482614526,0,0.156,1
"FASTKD5",0.000547470100691111,0.421875,-9.91681249770983,0,0.156,1
"C11orf24",0.000547470100691111,0.421875,-9.72908961847216,0,0.156,1
"DUSP5",0.000547470100691111,0.421875,-8.43827205612483,0,0.156,1
"PLCD4",0.000547470100691111,0.421875,-9.4668412083216,0,0.156,1
"GYPC",0.000547470100691111,0.421875,-8.44785810495403,0,0.156,1
"SLC12A9",0.000547470100691111,0.421875,-7.99081307915361,0,0.156,1
"SLC4A5",0.000547470100691111,0.421875,-6.85330955540367,0,0.156,1
"HYAL1",0.000547470100691111,0.421875,-8.86766484838074,0,0.156,1
"SGSM1",0.000547470100691111,0.421875,-7.20945336562895,0,0.156,1
"WDR86",0.000547470100691111,0.421875,-8.31797782240712,0,0.156,1
"BTBD11",0.000547470100691111,0.421875,-6.90989308377004,0,0.156,1
"LDLRAD1",0.000547470100691111,0.421875,-9.40912571046531,0,0.156,1
"SLCO3A1",0.000547470100691111,0.421875,-8.00386923197906,0,0.156,1
"FAM20CL",0.000547470100691111,0.421875,-8.4668412083216,0,0.156,1
"BPIL3",0.000547470100691111,0.421875,-9.70130646195862,0,0.156,1
"MTFR2",0.000547470100691111,0.421875,-9.54484372032288,0,0.156,1
"C6H10orf107",0.000547470100691111,0.421875,-8.99081307915361,0,0.156,1
"PDE11A",0.000547470100691111,0.421875,-8.38936245564388,0,0.156,1
"HS3ST4",0.000547470100691111,0.421875,-8.34900471802774,0,0.156,1
"MANBAL4",0.000547470100691111,0.421875,-6.82416320974416,0,0.156,1
"TMEM8B",0.000547470100691111,0.421875,-8.12831660290354,0,0.156,1
"EXTL1",0.000547470100691111,0.421875,-10.7231809615814,0,0.156,1
"UNC5A",0.000547470100691111,0.421875,-7.45738087907254,0,0.156,1
"NR5A2",0.000547470100691111,0.421875,-7.73301532168596,0,0.156,1
"AQP1",0.000547470100691111,0.421875,-7.66888498426625,0,0.156,1
"ADCY2",0.000547470100691111,0.421875,-8.56700537024703,0,0.156,1
"LCT",0.000547470100691111,0.421875,-7.20945336562895,0,0.156,1
"ECEL1",0.000547470100691111,0.421875,-9.37937836707126,0,0.156,1
"FAM168A",0.000549095610276195,0.299197635135135,-0.545247367538408,0.405,0.812,1
"SMAP1",0.000553575883694099,0.30004222972973,-1.80104514873673,0.378,0.844,1
"DIEXF",0.000553743060311531,0.317989864864865,-1.12314606712432,0.257,0.594,1
"ATP5O",0.000554889163058664,0.711993243243243,0.672591021753677,0.878,0.969,1
"C13H5orf15",0.000558491888216773,0.288640202702703,-0.888297093197807,0.757,0.969,1
"RBP14L",0.000558950108498448,0.681587837837838,3.23111922575703,0.459,0.125,1
"EXOSC1",0.000559745480637618,0.709248310810811,1.7381865059685,0.743,0.625,1
"PSMD14",0.000561960279443484,0.289695945945946,-0.709223913402561,0.676,0.938,1
"TIMP3",0.000564994159393662,0.355363175675676,-1.29586811744642,0.095,0.406,1
"HSPD1",0.00056633420369861,0.292440878378378,-1.2367580611684,0.595,0.812,1
"ZNF277",0.000568285038459416,0.344805743243243,-1.84102216796774,0.135,0.438,1
"CETN3",0.000569939795671853,0.709459459459459,1.47544228716298,0.784,0.594,1
"MPDZ",0.000570089930491261,0.705869932432432,1.39975668133888,0.743,0.344,1
"ITGB1",0.000570852490419092,0.319890202702703,-2.22876684068578,0.257,0.562,1
"HIPK1",0.000572116088013885,0.299831081081081,-0.854853067095869,0.419,0.781,1
"MSRB3",0.000578465918550997,0.687922297297297,3.5781126580263,0.5,0.188,1
"CSTF3",0.000584944080556599,0.309966216216216,-2.02588901029196,0.324,0.656,1
"ANGEL1",0.000589453356335397,0.314822635135135,-0.744438314794492,0.257,0.688,1
"CFAP70",0.000589694745317779,0.368454391891892,-0.534595784254184,0.068,0.344,1
"CCDC173",0.000593727519737282,0.309121621621622,-2.04529420987796,0.338,0.656,1
"SLC9A7",0.000597789585488686,0.708192567567568,2.10146430948973,0.784,0.531,1
"RPL12",0.000598626824899008,0.291596283783784,-1.01668314607734,0.635,0.906,1
"ACTR3B",0.000598687964097002,0.70629222972973,1.45971489085586,0.73,0.469,1
"CRCP",0.000600872230158893,0.301309121621622,-1.46485077314331,0.446,0.688,1
"MRPL19",0.000603237565864576,0.325380067567568,-0.551782652576033,0.216,0.562,1
"C15orf61",0.000603732871462421,0.300675675675676,-1.58781162761107,0.432,0.75,1
"SERPINE2",0.000605183981962987,0.372255067567568,-3.33769099342403,0.068,0.312,1
"MED21",0.000608222384410859,0.3046875,-1.18138058193558,0.378,0.719,1
"RPS23",0.000614533896600387,0.291596283783784,-0.825276830054866,0.649,0.938,1
"DISC1",0.000614540988881724,0.336782094594595,-2.94983362420792,0.176,0.469,1
"LOC100857932",0.000615433082646726,0.315456081081081,-2.11554623103142,0.284,0.625,1
"CDK5RAP2",0.000619713392771817,0.289907094594595,-0.414588849727697,0.838,1,1
"ZBTB18",0.000621034301269716,0.334881756756757,-2.0513885193967,0.176,0.5,1
"TRIT1",0.000622284222555611,0.325802364864865,-1.88005759110514,0.216,0.562,1
"MRPS5",0.000623518021201971,0.296030405405405,-1.30733457220854,0.514,0.844,1
"PRRG3",0.000623574537096909,0.376266891891892,-1.27160984169152,0.054,0.312,1
"PRELID1",0.000624213696469409,0.290118243243243,-0.648342125528829,0.824,0.969,1
"SRSF3",0.000629527662587932,0.290962837837838,-1.27470917705999,0.73,0.938,1
"CLCN5",0.000630164114119777,0.686655405405405,3.88738402870609,0.5,0.188,1
"SLC18B1",0.000630669460162499,0.705447635135135,1.46542005181616,0.73,0.469,1
"LOC112533354",0.000630895888923363,0.372677364864865,-3.2456735535417,0.068,0.312,1
"RPS16",0.000631806516822112,0.290329391891892,-0.55981251155043,0.824,0.969,1
"SS18",0.000632902566253939,0.314611486486487,-1.87748595703973,0.311,0.594,1
"DOCK7",0.000639693169014381,0.362753378378378,-0.903585121637687,0.081,0.375,1
"TUSC2",0.000641065549256937,0.648648648648649,5.72128397193394,0.297,0,1
"DERL2",0.00064156318486582,0.326224662162162,-0.617366430474412,0.216,0.562,1
"C2CD2",0.000642275018231941,0.648648648648649,8.65782537408071,0.297,0,1
"GRIK1",0.000642517100985054,0.648648648648649,8.37174721629601,0.297,0,1
"NUDT6",0.000642557454235713,0.648648648648649,7.48403359187038,0.297,0,1
"WIPF3",0.000642597809236506,0.648648648648649,6.93520487720293,0.297,0,1
"KIF13A",0.000642597809236506,0.648648648648649,9.17100769946002,0.297,0,1
"C1GALT1",0.000642638165987467,0.648648648648649,8.51164582307824,0.297,0,1
"COCH",0.000642678524488629,0.648648648648649,9.37174721629601,0.297,0,1
"GFRAL",0.000642678524488629,0.648648648648649,9.47178504614886,0.297,0,1
"CBS",0.000642718884740029,0.648648648648649,8.79757390126502,0.297,0,1
"GPR157",0.000642718884740029,0.648648648648649,8.58008027934141,0.297,0,1
"COG8",0.0006427592467417,0.648648648648649,9.71832459645339,0.297,0,1
"ACSL6",0.000642799610493679,0.648648648648649,8.82946562366335,0.297,0,1
"USP46",0.000642799610493679,0.648648648648649,9.21576253767043,0.297,0,1
"UBE3B",0.000642799610493679,0.648648648648649,8.54876984909778,0.297,0,1
"GBA2",0.000642839975995997,0.648648648648649,8.44159832554998,0.297,0,1
"CRLF3",0.000642839975995997,0.648648648648649,9.4262647547021,0.297,0,1
"ING5",0.000642839975995997,0.648648648648649,8.8239696359085,0.297,0,1
"PANK1",0.000642880343248692,0.648648648648649,10.5030736348109,0.297,0,1
"LGI2",0.000643313706073175,0.6875,2.45971087141739,0.527,0.156,1
"C1H22orf23",0.000643316135631148,0.331503378378378,-2.1018543659618,0.203,0.5,1
"ZBTB8OS",0.000643316135631148,0.331503378378378,-2.40050923563777,0.203,0.5,1
"DYNC1I1",0.000650641719506187,0.366131756756757,-3.2060467641857,0.081,0.344,1
"FUNDC2",0.000651222388514431,0.305743243243243,-1.28517041966175,0.378,0.719,1
"SMARCC1",0.000652487914998999,0.346494932432432,-2.41050088456704,0.135,0.438,1
"LOC421419",0.000654427492820032,0.3515625,-2.28765727290393,0.122,0.406,1
"PFKP",0.000657177142508928,0.295608108108108,-0.96430072211766,0.541,0.875,1
"CFL2",0.000670063047489771,0.315456081081081,-1.82015806666198,0.297,0.625,1
"CHRNA10",0.000673801325261011,0.708826013513513,0.986365557786384,0.959,0.906,1
"TSPAN7",0.00067398496744549,0.380912162162162,-4.54405529055142,0.054,0.281,1
"MRPS31",0.000677819375098932,0.303209459459459,-1.0561797348575,0.419,0.75,1
"ELP4",0.000684249100256041,0.336148648648649,-1.73301532168596,0.176,0.5,1
"TAF1D",0.000689450115199735,0.315878378378378,-1.46147095607468,0.297,0.625,1
"ZNHIT6",0.000692230233396428,0.322635135135135,-1.29784035977803,0.243,0.594,1
"HIST1H2BF",0.000698346301157261,0.325802364864865,-1.31176321107738,0.23,0.562,1
"SPTSSA",0.000698677357538332,0.385346283783784,1.00330060780177,0.041,0.281,1
"COQ8A",0.000702397506488305,0.322846283783784,-1.33408002014269,0.243,0.594,1
"STIM1",0.000709232327321222,0.377533783783784,0.785309986004903,0.054,0.312,1
"TTC7B",0.000711113783480219,0.678420608108108,5.42559436652852,0.446,0.156,1
"MTA1",0.000711882554878857,0.308910472972973,-1.1702591188376,0.351,0.719,1
"RPL39",0.00071370903778258,0.70777027027027,0.755584623576577,0.892,0.969,1
"ARRDC4",0.000719897518741704,0.686866554054054,4.07467269654603,0.514,0.219,1
"CLCN1",0.000720045134402436,0.314189189189189,-0.631643557005281,0.324,0.625,1
"KCNJ2",0.000722114034523712,0.370565878378378,0.473673617099703,0.068,0.344,1
"RBM24",0.000729962208208977,0.292652027027027,-0.619413926973266,0.865,0.938,1
"AKR1E2",0.000732458792415531,0.322001689189189,-1.35118147524061,0.243,0.625,1
"NRDC",0.000732841144287209,0.700380067567568,1.51538220884035,0.703,0.344,1
"METAP2",0.000737816605381673,0.296452702702703,-1.18437061567981,0.608,0.812,1
"ACP2",0.000742978809843809,0.299831081081081,-1.16159003965351,0.486,0.844,1
"CCNDBP1",0.000744009010241232,0.3046875,-0.319159842299151,0.419,0.75,1
"GALNT18",0.00074454727509436,0.308699324324324,-0.294700652247461,0.338,0.781,1
"RNASEH2B",0.000750694463572,0.31714527027027,-1.01969194853247,0.297,0.625,1
"CUEDC1",0.00075394462934486,0.353251689189189,-1.15711285974773,0.122,0.406,1
"NRF1",0.000754597486345767,0.304265202702703,-1.79441586635011,0.419,0.781,1
"NDUFA1",0.000761049425899071,0.706714527027027,0.77579428095246,0.892,0.969,1
"CNOT7",0.000768022397286094,0.316300675675676,-1.20216701155046,0.297,0.656,1
"MFN2",0.000774333562086133,0.681165540540541,1.64385618977472,0.5,0.125,1
"TBL1XR1",0.000775737248837572,0.294341216216216,-0.946092798025635,0.757,0.906,1
"TMEM9",0.000783070916923101,0.310388513513513,-0.48817915869023,0.365,0.688,1
"RAB3IP",0.000788403658608809,0.706081081081081,0.690787560378624,0.878,0.938,1
"NDUFA10",0.000789947821596106,0.294763513513513,-0.736576259062415,0.743,0.906,1
"KLHDC7A",0.000790058758889101,0.365076013513513,-2.7597242150329,0.095,0.344,1
"WDR36",0.000792734453659912,0.329180743243243,-1.25913190550345,0.216,0.562,1
"WRB",0.000798175291652551,0.305109797297297,-1.47629770776383,0.459,0.688,1
"RAB22A",0.000802190516536576,0.338260135135135,-1.76214444274709,0.176,0.5,1
"WASL",0.000804229575232849,0.701435810810811,1.75176783128321,0.716,0.5,1
"ACAP2",0.000812887907359263,0.334670608108108,-0.942938391060194,0.189,0.531,1
"SURF2",0.000813746246273699,0.32495777027027,-2.12850584603898,0.257,0.562,1
"HIGD2A",0.000817389444705615,0.704180743243243,1.43398153781167,0.757,0.781,1
"PRMT3",0.000818567336655057,0.33129222972973,-1.76035403027647,0.216,0.531,1
"THOC5",0.00082905053739579,0.308699324324324,-1.6285448801136,0.392,0.719,1
"DNAJC5B",0.000840382819555632,0.705025337837838,1.01466279070133,0.919,0.875,1
"KIAA2022",0.000847450900879634,0.30152027027027,-1.00324744869202,0.5,0.844,1
"GRTP1",0.000852476826860644,0.391469594594595,-4.43622422747597,0.041,0.25,1
"ITSN2",0.000854119596624348,0.695101351351351,1.66605374859793,0.649,0.312,1
"HSDL2",0.000855997708110304,0.312711148648649,-1.23256008644925,0.365,0.656,1
"CHL1",0.000858841393970025,0.411739864864865,-9.96600968815304,0.014,0.188,1
"GPD1L2",0.000858981260676697,0.411739864864865,-8.84244856277191,0.014,0.188,1
"GLOD4",0.000861286776478486,0.303842905405405,-1.12116960462661,0.459,0.812,1
"MTR",0.000863044244602623,0.685177364864865,2.12224103610507,0.541,0.188,1
"NCOA3",0.000864145847713368,0.689822635135135,1.33640566076709,0.608,0.188,1
"GINS3",0.000864623013686301,0.345439189189189,-2.84106595964893,0.162,0.438,1
"LHX3",0.000872180873203468,0.296875,-0.923373871457232,0.73,0.844,1
"RRM1",0.000872467588388966,0.369298986486487,-2.14771372235215,0.081,0.344,1
"SDCBP",0.000873747907879852,0.296241554054054,-0.808222518282154,0.757,0.938,1
"ACY1",0.000886416383841377,0.363386824324324,-2.02389771247287,0.095,0.375,1
"RIMS1",0.000887489177081549,0.401182432432432,-7.55818151986003,0.027,0.219,1
"MORF4L1",0.000889007279025056,0.302787162162162,-1.31128302166234,0.514,0.781,1
"SNRNP48",0.000893132502913328,0.345861486486487,-2.23094950604563,0.162,0.438,1
"CCDC40",0.000895536277919131,0.383657094594595,-2.96478239650004,0.054,0.281,1
"FAM134A",0.000895998074721246,0.337837837837838,-2.37585992699484,0.189,0.5,1
"MAP3K9",0.000903757612595373,0.641891891891892,7.85932491235646,0.284,0,1
"MEA1",0.000906219832988317,0.641891891891892,6.68536439767899,0.284,0,1
"CALCB",0.000907845130578656,0.641891891891892,8.46120288348949,0.284,0,1
"CDH8",0.000907845130578656,0.641891891891892,8.20628840266114,0.284,0,1
"RNF149",0.000907957292451575,0.641891891891892,8.64229567578711,0.284,0,1
"LOC421106",0.000908125552776557,0.641891891891892,7.85663582482882,0.284,0,1
"AGTPBP1",0.000908125552776557,0.641891891891892,8.34896734763971,0.284,0,1
"UBE3C",0.000908237738004078,0.641891891891892,8.38673639051546,0.284,0,1
"SGO2",0.000908237738004078,0.641891891891892,8.13262130237019,0.284,0,1
"CZH5ORF34",0.000908237738004078,0.641891891891892,8.09432738254815,0.284,0,1
"RGS7",0.000908349932573992,0.641891891891892,9.04439411935845,0.284,0,1
"GK",0.000908349932573992,0.641891891891892,9.21785947850601,0.284,0,1
"LOC100858426",0.000908406033362446,0.641891891891892,9.38859913453265,0.284,0,1
"RFX8",0.000908406033362446,0.641891891891892,9.16884149028294,0.284,0,1
