"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"PACSIN1",0.682883382593291,0.520049099836334,-1.21679411835509,0.436,0.383,1
"POP4",0.683308226236424,0.520867430441899,-0.254746434508208,0.513,0.447,1
"WFDC2L",0.683355751599207,0.481451172940535,-1.36223131300229,0.308,0.309,1
"BIN1",0.683545986700312,0.522367703218767,-0.419269807570813,0.821,0.67,1
"ZC3H11A",0.683702575579553,0.477495908346972,-0.696831862670003,0.846,0.755,1
"MRE11",0.683955063180891,0.483633387888707,-0.482484156664537,0.205,0.223,1
"ACBD7",0.684179761086617,0.487179487179487,-1.18285789830056,0.103,0.128,1
"EYS",0.684473163067207,0.478041462084015,-1.21921631910944,0.615,0.628,1
"SOX21",0.684608335641459,0.486224768139662,-1.33747093900509,0.128,0.149,1
"MAGI3",0.684654591049593,0.486224768139662,-1.0016672774777,0.128,0.149,1
"FLII",0.684680988688213,0.515411893071468,0.5562559704911,0.205,0.181,1
"POLL",0.685333915441201,0.482542280414621,0.357413815827124,0.231,0.277,1
"TRAK2",0.68550177715316,0.512411347517731,0.261900278736896,0.128,0.106,1
"ZNF148",0.685707895925311,0.513093289689034,-2.66242639220436,0.154,0.117,1
"UBN1",0.685873627340827,0.480223677032188,-0.58541905781521,0.385,0.394,1
"UVSSA",0.685972681694632,0.48240589198036,-1.02596213095637,0.256,0.277,1
"MMACHC",0.686845403830121,0.513366066557556,0.592841472422219,0.154,0.128,1
"TRMT1L",0.686920157392199,0.480087288597927,-0.860830555728187,0.41,0.404,1
"GOLPH3",0.68712213906798,0.511183851609384,1.85414913353654,0.103,0.085,1
"PEX6",0.687349353482049,0.484724495362793,-2.07579433670818,0.179,0.191,1
"RPUSD4",0.687873747893237,0.515002727768685,-0.608585107773596,0.205,0.17,1
"LGMN",0.688105351819627,0.520458265139116,-0.356621296029107,0.513,0.436,1
"TIMM44",0.688108903557523,0.486088379705401,0.627640603727865,0.128,0.16,1
"CHST14",0.688230035889087,0.514729950900164,-0.899559214461658,0.205,0.16,1
"ITGAV",0.688802348555888,0.48772504091653,-5.13453555323562,0.103,0.117,1
"ADA",0.688813570400688,0.51227495908347,0.334826434022465,0.128,0.106,1
"ZNF518B",0.688841116944892,0.487043098745226,0.999298555940534,0.103,0.138,1
"CHPF2",0.689461728486996,0.480905619203492,-0.754503473229711,0.359,0.362,1
"CES1L2",0.690015926985176,0.484860883797054,-1.99290821255479,0.179,0.191,1
"MAOB",0.690586303723127,0.488543371522095,-0.6763329426337,0.077,0.106,1
"MRRF",0.690610217433841,0.482678668848882,-0.282735606141759,0.256,0.277,1
"RNF214",0.690620082040318,0.487452264048009,-0.695860768350187,0.103,0.128,1
"LOC101748694",0.690622007412272,0.486497545008183,-1.03760815854682,0.128,0.149,1
"CNOT11",0.69063312244466,0.486497545008183,-0.963629930988471,0.128,0.149,1
"EIF4G3",0.690962671303578,0.485406437534097,-1.30773854884035,0.154,0.181,1
"NAA50",0.690988494795543,0.514593562465903,1.80185462609433,0.179,0.17,1
"APOA1BP",0.690994519346672,0.485406437534097,-0.821721863382822,0.154,0.181,1
