"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"DNAI2",4.90581099947743e-12,0.76293834841629,1.47917169160715,0.769,0.248,5.79719685808248e-08
"CFAP161",5.23820051079824e-12,0.697657428355958,2.00240009212049,0.513,0.11,6.18998154361028e-08
"ST8SIA2",5.23835665323924e-12,0.660492081447964,2.34162305713882,0.385,0.064,6.19016605713281e-08
"FAM178B",5.44885585753815e-12,0.58446455505279,4.43949054300338,0.179,0.011,6.43891296685283e-08
"OXGR1",5.8469817096724e-12,0.562217194570136,5.16280796616598,0.128,0.004,6.90937828631988e-08
"LOC430422",6.2911583016764e-12,0.562122926093514,4.0803617848752,0.128,0.004,7.43426176509101e-08
"VWA3A",7.04165367663343e-12,0.584016779788839,3.75342584713721,0.179,0.011,8.32112214967773e-08
"KCNH7",7.21484514975019e-12,0.750989819004525,1.74339672235994,0.692,0.222,8.5257825134598e-08
"NRXN3",7.23483693868123e-12,0.785892722473605,1.28026786249187,0.897,0.34,8.54940681043961e-08
"MAP1LC3A",7.46122805949642e-12,0.806042609351433,1.44181123989726,0.949,0.461,8.81693319790692e-08
"BTG2",7.58460708218747e-12,0.817684766214178,1.47015434287271,1,0.577,8.96273018902093e-08
"S100A1",7.72371375694612e-12,0.174325980392157,-4.76112098001955,0.41,0.796,9.12711254658323e-08
"C11orf63",8.58193319781728e-12,0.623232466063348,2.47259885481532,0.282,0.033,1.01412704598607e-07
"TGFBRAP1",8.81488707405745e-12,0.747454751131222,0.87536566572919,0.744,0.211,1.04165520554137e-07
"ADAMTS12",9.53765874705629e-12,0.692024886877828,1.83373853660775,0.487,0.107,1.12706513413964e-07
"CERKL",1.05513103367335e-11,0.79722850678733,1.20835067232792,0.949,0.414,1.2468483424918e-07
"UCHL5",1.0639521741937e-11,0.793080693815988,1.31577897918222,0.897,0.392,1.2572722842447e-07
"GSTA4L",1.17857605434952e-11,0.78992269984917,1.49683513949225,0.923,0.375,1.39272332342483e-07
"ACADL",1.18923873298077e-11,0.806702488687783,1.34302228369822,0.974,0.491,1.40532341076338e-07
"LANCL2",1.1917272495422e-11,0.76531862745098,1.26794313985151,0.795,0.272,1.40826409078401e-07
"RAB22A",1.22828747974263e-11,0.713188159879336,0.418677967666311,0.59,0.142,1.45146731481187e-07
"IFT57",1.35805779018355e-11,0.792467948717949,1.54033061150275,0.872,0.399,1.60481689065991e-07
"PIH1D3",1.48446217318732e-11,0.735553355957768,1.91262098248939,0.641,0.193,1.75418895005545e-07
"STK32A",1.51326447285992e-11,0.736142533936652,1.39796631049657,0.667,0.193,1.78822462757857e-07
"BAIAP2L2",1.52057375828884e-11,0.774344834087481,1.58016671351026,0.821,0.312,1.79686201016992e-07
"GNG10",1.5248049509013e-11,0.755114064856712,1.40763786500167,0.744,0.244,1.80186201048006e-07
"TCTEX1D4",1.53532119926033e-11,0.594174208144796,2.75974981753013,0.205,0.017,1.81428906116594e-07
"BPIL3",1.55545297033065e-11,0.65827677224736,1.88152516827466,0.385,0.066,1.83807877503973e-07
"BAALC",1.78632062768357e-11,0.760039592760181,1.3342620935178,0.795,0.261,2.11089508573367e-07
"LPGAT1",1.8236307323215e-11,0.796403657616893,1.24225090790027,0.974,0.43,2.15498443638432e-07
"COQ2",2.03618217252262e-11,0.765130090497738,1.31527851560584,0.795,0.283,2.40615647326998e-07
"JUP",2.07294107735337e-11,0.745404411764706,2.00800252294394,0.692,0.222,2.44959447110847e-07
"LOC112530680",2.24108154242428e-11,0.614606900452489,3.57528976054107,0.256,0.029,2.64828605868277e-07
"PLK3",2.2500424108849e-11,0.59339649321267,1.72700991712683,0.205,0.017,2.65887511694268e-07
"KSR1",2.31612655503818e-11,0.725466628959276,1.20486441385287,0.641,0.173,2.73696675008862e-07
"TANC2",2.34049510307974e-11,0.757494343891403,1.31246655441002,0.769,0.259,2.76576306330933e-07
"RUNX1T1",2.39158375043027e-11,0.768688725490196,1.75744445087656,0.795,0.301,2.82613451788345e-07
"LOC112532717",2.41080904235106e-11,0.643405920060332,3.37122533839942,0.333,0.053,2.84885304534624e-07
"RANBP10",2.49512111948452e-11,0.681584653092006,2.23414060565593,0.462,0.097,2.94848462689485e-07
"FBXL13",2.68051643880712e-11,0.667043740573152,3.0886910338478,0.41,0.079,3.16756627573837e-07
"LOC100857745",2.86667239937309e-11,0.748868778280543,0.585333770905707,0.769,0.233,3.38754677433919e-07
"L3HYPDH",2.88906974230493e-11,0.738075037707391,1.44823244303444,0.667,0.208,3.41401371448173e-07
"ERICH3",3.2210000444254e-11,0.74766685520362,1.39741322533483,0.718,0.235,3.80625575249749e-07
"NEK10",3.22132857376284e-11,0.702606523378582,2.32155417528659,0.538,0.132,3.80664397561555e-07
"TBX2",3.85163292375302e-11,0.699024321266968,1.1209573893446,0.538,0.127,4.55147462599895e-07
"FBRSL1",4.06734885385586e-11,0.756834464555053,1.72493889243264,0.744,0.27,4.80638614060146e-07
"TRDMT1",4.18541565097426e-11,0.702323717948718,2.15338963371601,0.538,0.134,4.94590567475628e-07
"CSTF2",4.28043368813109e-11,0.767345399698341,1.47803113239828,0.821,0.309,5.05818848926451e-07
"LOC101748328",4.39768584912714e-11,0.550433634992459,8.3256225784451,0.103,0.002,5.19674536791354e-07
"CYP2C23a",4.6800862994317e-11,0.550362933634992,5.12398871727545,0.103,0.002,5.53045798003844e-07
"LOC100859284",4.8398861448762e-11,0.647247360482655,1.37447075115297,0.359,0.059,5.71929345740021e-07
"SCHIP1",4.84184653445801e-11,0.761430052790347,1.43830757823458,0.795,0.289,5.72161004976904e-07
"SLC25A32",4.88934947868615e-11,0.734657805429864,1.51218101803143,0.667,0.206,5.77774427896343e-07
"CLRN1",4.92565155398664e-11,0.766496983408748,1.16859960397574,0.795,0.311,5.82064244134601e-07
"FANCF",5.08418819702286e-11,0.550268665158371,4.76889375845289,0.103,0.002,6.00798519242192e-07
"PDCD2",5.33814533160664e-11,0.624057315233786,2.07397317956834,0.282,0.039,6.30808633835957e-07
"STARD4",5.47714527465725e-11,0.772105957767723,1.00246543758744,0.872,0.335,6.47234257106247e-07
"DNAI1",5.53787850893945e-11,0.742411387631976,1.61671669799929,0.692,0.23,6.54411103401375e-07
"AP4S1",5.55126246008357e-11,0.64229826546003,3.31942791172884,0.333,0.055,6.55992684908076e-07
"NRG4",5.71146562507968e-11,0.754878393665158,1.75778679045892,0.769,0.268,6.74923892915666e-07
"DDX41",6.13476963728347e-11,0.752003205128205,1.08049372448667,0.795,0.257,7.24945728037787e-07
"SPIK2",6.84420000779181e-11,0.582885558069382,2.88267908259638,0.179,0.013,8.08779114920758e-07
"BEGAIN",6.98269683556033e-11,0.762302036199095,1.09677686669727,0.846,0.298,8.25145285058164e-07
"ADIPOR1",8.31372763759551e-11,0.793339932126697,1.31890573976622,0.949,0.489,9.82433194934661e-07
"BAG5",8.67934686332154e-11,0.741044494720965,1.83635456360744,0.692,0.233,1.02563841883871e-06
"AGPAT9L",8.93933155490384e-11,0.671992835595777,1.7651054367211,0.436,0.092,1.05636080984299e-06
