"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"CHCHD10",0.367334810472135,0.468085106382979,-1.96897310437938,0.094,0.149,1
"ZGPAT",0.367377798040174,0.537400265957447,-1.32599598137759,0.281,0.17,1
"ARHGAP32",0.367557548491229,0.448304521276596,-1.14681836065925,0.531,0.606,1
"MT",0.367809750696394,0.540059840425532,-0.723866259038875,0.312,0.213,1
"DENND1A",0.36852354884314,0.548038563829787,-0.593289234830359,0.531,0.383,1
"ARIH1",0.368724909006748,0.529255319148936,0.299774952648812,0.156,0.096,1
"EXD2",0.368732146899214,0.529255319148936,-0.493774169883761,0.156,0.096,1
"MTMR1",0.368734559476744,0.529255319148936,0.380337924832535,0.156,0.096,1
"TBL2",0.368781180655174,0.449966755319149,-1.32145577697812,0.469,0.511,1
"GSTCD",0.368859748390267,0.52626329787234,1.06698272644815,0.125,0.074,1
"KIAA0100",0.369147765247952,0.532579787234043,1.85829318794609,0.188,0.128,1
"USP54",0.369169097434109,0.532579787234043,0.898486401278697,0.188,0.128,1
"SRI",0.369607648799488,0.447473404255319,-0.641778519157475,0.688,0.681,1
"HAT1",0.369794985456875,0.450797872340426,-0.80215069919687,0.438,0.479,1
"LOC107050538",0.370032498353534,0.458776595744681,0.431206436172355,0.188,0.287,1
"TMA16",0.371089240061169,0.451130319148936,-0.301852721243523,0.344,0.5,1
"PYROXD1",0.371479489354701,0.529089095744681,0.349004718027743,0.156,0.096,1
"RAD18",0.371669447586376,0.537067819148936,0.640318725703521,0.25,0.181,1
"ACAT1",0.37293000743961,0.447972074468085,-0.824271712209282,0.688,0.66,1
"PIGV",0.37330925055564,0.535738031914894,-1.48442637181681,0.25,0.16,1
"RNPC3",0.374025506590941,0.547706117021277,0.362416762660593,0.5,0.404,1
"AARS2",0.374720368854242,0.537400265957447,0.9385038334607,0.25,0.191,1
"OFD1",0.374733260797119,0.462599734042553,-1.78206074891649,0.156,0.223,1
"LOC426743",0.374857998536059,0.458277925531915,-0.415309116532943,0.219,0.298,1
"HRASLS",0.375370193427375,0.462101063829787,-0.803382992608423,0.156,0.234,1
"C18H17orf62",0.375448787974819,0.454787234042553,-1.84344222229552,0.312,0.372,1
"CRY1",0.375775337950099,0.458776595744681,-0.958758871088539,0.219,0.287,1
"NSUN7",0.375842053458613,0.460605053191489,-1.91645405732995,0.188,0.255,1
"RAD50",0.375856852151195,0.547539893617021,-0.255178421090214,0.5,0.404,1
"CAPN6",0.375946310043465,0.536735372340426,0.297330184348002,0.25,0.181,1
"CHPT1",0.375971525799257,0.543882978723404,0.556351460376897,0.375,0.309,1
"ARHGAP21",0.376098279589283,0.534242021276596,0.622051819456377,0.219,0.149,1
"ZSWIM5",0.376744723700148,0.462765957446808,-1.96103444496961,0.156,0.223,1
"FAM110D",0.377002362578555,0.52875664893617,0.404515785330986,0.156,0.096,1
"TMEM79",0.377490144146484,0.46875,-1.54494682187328,0.094,0.149,1
"CLCN1",0.377596454819047,0.447972074468085,-1.02694478221047,0.625,0.777,1
"ZMAT2",0.377685289851282,0.548204787234043,0.422937753639504,0.531,0.436,1
"MMACHC",0.379068843905946,0.531914893617021,0.733126983424657,0.188,0.128,1
"ZNF606L",0.379070774686482,0.531914893617021,0.933984479273296,0.188,0.128,1
"PDCD6IP",0.379295763431058,0.551030585106383,-0.451429909829892,0.75,0.596,1
"FAM188B",0.379588913028408,0.462433510638298,-0.619548401051591,0.156,0.234,1
